product_id,product_name,brand_id,brand_name,loves_count,rating,reviews,size,variation_type,variation_value,variation_desc,ingredients,price_usd,value_price_usd,sale_price_usd,limited_edition,new,online_only,out_of_stock,sephora_exclusive,highlights,primary_category,secondary_category,tertiary_category,child_count,child_max_price,child_min_price,hype_label
P269705,CAVIAR Anti-Aging Replenishing Moisture Shampoo,5998,ALTERNA Haircare,30763,4.2482,963.0,8.5 oz/ 250 mL,Size,8.5 oz/ 250 mL,,"['Water, Disodium Laureth Sulfosuccinate, Sodium Cocoyl Isethionate,  Sodium Lauryl Sulfoacetate, Cocamidopropyl Hydroxysultaine, Sodium Lauroyl Sarcosinate, Cocamidopropylamine Oxide, Acrylates Copolymer, Methyl Gluceth-20, Glycereth-26, Glycol Distearate,  Alaria Esculenta Extract, Helianthus Annuus (Sunflower) Seed Oil, Linum Usitatissimum (Linseed) Seed Oil, Butyrospermum Parkii (Shea) Butter, Soy Amino Acids, Saccharomyces/Magnesium Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Iron Ferment, Phospholipids, Tocopheryl Acetate, Superoxide Dismutase, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Caviar Extract, Glycerin, Polysilicone-15, Ascorbic Acid, Divinyldimethicone/Dimethicone Copolymer, Guar Hydroxypropyltrimonium Chloride, Butylene Glycol, Caprylyl Glycol, Amodimethicone, Alcohol, Decyl Glucoside, Dihydroxypropyl PEG-5 Linoleammonium Chloride, Polyquaternium-7, Polyquaternium-10, Citric Acid, Aminomethyl Propanol, Pentasodium Triphosphate, Acetic Acid, Sodium Acetate, Sodium Phytate, Disodium EDTA, Tetrasodium EDTA, Lauryl Alcohol, C11-15 Pareth-7, C12-13 Pareth-3, C12-13 Pareth-23, Laureth-9, Trideceth-12, PEG-4 Laurate, PEG-4 Dilaurate, Hexylene Glycol, Isopropyl Alcohol, PEG-4, Chlorphenesin, Phenoxyethanol, Iodopropynyl Butylcarbamate, Benzoic Acid, Potassium Sorbate, Methylisothiazolinone, Sodium Benzoate, Fragrance.']",35.0,,,1,0,0,0,0,"['Without Phthalates', 'Good for: Dryness', 'Without Parabens', 'Without Sulfates SLS & SLES', 'Increases Shine']",Hair,Shampoo & Conditioner,Shampoo,1,54.0,54.0,overrated
P269706,CAVIAR Anti-Aging Replenishing Moisture Conditioner,5998,ALTERNA Haircare,28885,4.4528,890.0,16.5 oz/ 488 mL,Size,16.5 oz/ 488 mL,,"['Water, Cetearyl Alcohol , Cyclopentasiloxane, Behentrimonium Chloride, Cetrimonium Chloride, Glycerin, Dimethicone, Hydrolyzed Rice Protein, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Ascorbic Acid, Linum Usitatissimum (Linseed) Seed Oil, Caviar Extract, Polysilicone-15, Phospholipids, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Acetate, Butyrospermum Parkii (Shea) Butter, Divinyldimethicone/Dimethicone Copolymer, Algae Extract, Jojoba Esters, Cetrimonium Bromide, Dimethiconol, Saccharomyces/Magnesium Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Iron Ferment, Superoxide Dismutase, Amodimethicone, C11-15 Pareth-7, Glycereth-26, C12-13 Pareth-23, C12-13 Pareth-3, Trideceth-12, Polyquaternium-37, Laureth-9, Dicaprylyl Carbonate, Lauryl Glucoside, Guar Hydroxypropyltrimonium Chloride, Butylene Glycol, Disodium EDTA, Citric Acid, Methylisothiazolinone, Phenoxyethanol, Fragrance.']",55.0,67.0,,0,0,0,0,0,"['Good for: Dryness', 'Increases Shine', 'Hydrating', 'Without Sulfates SLS & SLES', 'Without Parabens']",Hair,Shampoo & Conditioner,Conditioner,1,36.0,36.0,overrated
P479628,Restructuring Bond Repair Masque,5998,ALTERNA Haircare,1611,4.871,31.0,5.7 oz/ 169 mL,Size,5.7 oz/ 169 mL,,"['Aqua/Water/Eau, Cetearyl Alcohol, Behentrimonium Chloride, Glycerin, Dimethicone, Cocos Nucifera (Coconut) Oil, Helianthus Annuus (Sunﬂower) Seed Oil, Polyquaternium-37, Behentrimonium Methosulfate, Phenoxyethanol, Cetyl Alcohol, Propylene Glycol Dicaprylate/Dicaprate, Isopropyl Alcohol, Stearamidopropyl Dimethylamine, Parfum/Fragrance, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Guar Hydroxypropyltrimonium Chloride, Cetrimonium Chloride, Hexyl Cinnamal, Sodium Benzoate, PPG-1 Trideceth-6, Butylene Glycol, Citric Acid, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Linalool, Limonene, Geraniol, Disodium EDTA, Potassium Sorbate, Butyrospermum Parkii (Shea) Butter, Superoxide Dismutase, Tocopheryl Acetate, Jojoba Esters, Passiﬂora Edulis Seed Oil, Caprylic/Capric Triglyceride, Alaria Esculenta Extract, Saccharomyces/Copper Ferment, Saccharomyces/Iron Ferment, Saccharomyces/Magnesium Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/ Zinc Ferment, Caviar Extract, Leuconostoc/Radish Root Ferment Filtrate, Tocopherol.']",50.0,,,0,0,1,0,0,"['Good for: Damage', 'Good for: Anti-Aging', 'Good for: Frizz', 'Without Parabens', 'Without Sulfates SLS & SLES', 'Increases Shine']",Hair,Hair Styling & Treatments,Hair Masks,0,,,underrated
P484022,Renewing Exfoliating Scalp Scrub-to-Foam,5998,ALTERNA Haircare,1495,4.8615,65.0,,Size,,,"['Sodium Chloride, Aqua/Water/Eau, Sodium C14-16 Olefin Sulfonate, Maris Sal/Sea Salt, Cocamidopropyl Hydroxysultaine, Glycerin, Glyceryl Stearate, PEG-100 Stearate, Citric Acid, Cannabis Sativa Seed Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Persea Gratissima (Avocado) Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Guar Hydroxypropyltrimonium Chloride, Saccharide Isomerate, Menthoxypropanediol, Parfum/Fragrance, Phenoxyethanol, Ethylhexylglycerin, Tricalcium Phosphate, Limonene, Sodium Hydroxide, Linalool, Benzyl Salicylate, Mentha Piperita (Peppermint) Oil, Sodium Citrate, Tetrasodium EDTA, Caulerpa Lentillifera Extract, Sodium Benzoate.']",48.0,,,0,0,1,0,0,"['Vegan', 'Hydrating', 'All Hair Types', 'Without Sulfates SLS & SLES', 'Good for: Flaky/Dry Scalp', 'Good for: Oily Scalp']",Hair,Hair Styling & Treatments,Scalp Treatments,0,,,underrated
P472305,CAVIAR Anti-Aging Restructuring Bond Repair Conditioner,5998,ALTERNA Haircare,1163,4.963,27.0,16.5 oz/ 487 mL,Size,16.5 oz/ 487 mL,,,56.0,,,0,0,0,0,0,,Hair,Shampoo & Conditioner,Conditioner,1,36.0,36.0,underrated
P463015,Alterna Haircare Caviar Anti-Aging Clinical Densifying Foam Conditioner,5998,ALTERNA Haircare,1025,4.5606,66.0,8.5 oz/ 240g,Size,8.5 oz/ 240g,,"['Aqua/Water/Eau, Isobutane, Tapioca Starch, Cetearyl Alcohol, Glycerin, Silicone Quaternium-16/Glycidoxydimethicone Crosspolymer, Steapyrium Chloride, Propane, Phenoxyethanol, Parfum/Fragrance, Peg-12 Dimethicone, Undeceth-11,Cocamidopropyl Hydroxysultaine, Lauryl Methyl Gluceth-10 Hydroxypropyldimonium Chloride, Cetyl Alcohol,Amodimethicone, Propylene Glycol, Undeceth-5, Behentrimonium Chloride, Ethylhexylglycerin, Polyquaternium-7,Acetic Acid, C11-15 Pareth-7, Laureth-9, Benzyl Alcohol, Limonene, Trideceth-12, Linalool, Bis-Peg-18 Methyl Etherdimethyl Silane, Charcoal Powder, Opuntia Ficus-Indica Seed Oil, Sodium Benzoate, Tocopherol, Caulerpalentillifera Extract, Tetrasodium Edta, Citric Acid']",38.0,,,0,0,1,1,0,"['Volumizing', 'Good for: Volume', 'Good for: Hair Thinning', 'Without Phthalates', 'Without Parabens', 'Without Sulfates SLS & SLES']",Hair,Shampoo & Conditioner,Conditioner,0,,,underrated
P472303,CAVIAR Anti-Aging Restructuring Bond Repair Shampoo,5998,ALTERNA Haircare,964,4.6286,35.0,8.5 oz/ 250 mL,Size,8.5 oz/ 250 mL,,"['Aqua/Water/Eau, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Propanediol, Sodium Chloride Sodium Methyl Cocoyl Taurate, PEG-200 Hydrogenated Glyceryl Palmate, Phenoxyethanol, Acrylates Copolymer Glycerin, Glycol Distearate, Hydroxyacetophenone Sodium Lauroyl Glycinate, Parfum/Fragrance, PEG-7 Glyceryl Cocoate, Citric Acid, Cocoglucosides Hydroxypropyltrimonium Chloride, Cetrimonium Chloride, Hexyl Cinnamal, PEG 150 D stearate Guar Hydroxypropyltrimonium Chloride, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Polyquaternium-7, Sodium Hydroxide, Linalool Trisodium Ethylenediamine Disuccinate, Limonene, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Geraniol, Sodium Benzoate Disodium EDTA, Potassium Sorbate, Butyrospermum Parkii (Shea) Butter, Cocos Nucifera (Coconut) Oil Helianthus Annuus (Sunflower) Seed Oil, Superoxide Dismutase Tocopheryl Acetate, Jojoba Esters, Passifora Edulis Seed Oil, Caprylic/Capric Triglyceride, Alaria Esculenta Extract, Saccharomyces/Copper Ferment Saccharomyces/Iron Ferment, Saccharomyces/Magnesium Ferment, Saccharomyces/Silicon Ferment Saccharomyces/Zinc Ferment, Caviar Extract Leuconostoc/Radish Root Ferment Filtrate, Tocopherol.']",35.0,,,0,0,1,1,0,"['Good for: Damage', 'All Hair Types', 'Good for: Anti-Aging', 'Good for: Frizz', 'Without Sulfates SLS & SLES', 'Increases Shine']",Hair,Shampoo & Conditioner,Shampoo,0,,,underrated
P484023,Renewing Scalp Leave-In Treatment with Hemp,5998,ALTERNA Haircare,872,4.8226,62.0,,Size,,,"['Aqua/Water/Eau, Hamamelis Virginiana (Witch Hazel) Water, Glycerin, Alcohol, Phenoxyethanol, Parfum/Fragrance, Hydroxypropyl Guar, Hydroxyacetophenone, Hydroxyethylcellulose, Lauryl Glucoside, Menthoxypropanediol, Cannabis Sativa Seed Oil, Allantoin, Disodium Edta, Panthenol, Linalool, Benzyl Salicylate, Limonene, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Coumarin, Hydrated Silica, Eugenol, Disodium Phosphate, Polysorbate 60, Sodium Phosphate, Charcoal Powder, Caulerpa Lentillifera Extract, Sodium Benzoate, Citric Acid, Alcohol Denat.']",48.0,,,0,0,1,0,0,"['Vegan', 'Cream Formula', 'All Hair Types', 'Without Parabens', 'Without Sulfates SLS & SLES', 'Good for: Oily Scalp']",Hair,Hair Styling & Treatments,Scalp Treatments,0,,,underrated
P484024,Renewing Scalp Care Peppermint Leave-In Treatment,5998,ALTERNA Haircare,827,4.5938,64.0,,Size,,,"['Aqua/Water/Eau, Hamamelis Virginiana (Witch Hazel) Water, Saccharomyces Ferment Filtrate, Polyquaternium-37, Parfum/Fragrance, Phenoxyethanol, Alcohol, Polysorbate 20, Hydroxyacetophenone, Menthoxypropanediol, Betaine, Isodecyl Neopentanoate, Mentha Piperita (Peppermint) Oil, Menthol, Allantoin, Linalool, Saccharide Isomerate, Disodium Edta, Limonene, Panthenol, Hexyl Cinnamal, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Dicaprylyl Carbonate, Isopropyl Alcohol, Avena Sativa (Oat) Bran Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Sodium Benzoate, Aminomethyl Propanol, Potassium Sorbate, Sorbitan Oleate, Benzyl Salicylate, Lauryl Glucoside, Geraniol, Pentasodium Pentetate, Citral, Sodium Metabisulfite, Citric Acid, Sodium Citrate, Charcoal Powder, Glycerin, Cannabis Sativa Seed Oil, Caulerpa Lentillifera Extract, Alcohol Denat.']",48.0,,,0,0,1,0,0,"['Vegan', 'Cream Formula', 'All Hair Types', 'Without Parabens', 'Without Sulfates SLS & SLES', 'Good for: Oily Scalp']",Hair,Hair Styling & Treatments,Scalp Treatments,0,,,underrated
P503763,Light-Catching Highlighter Balm,7103,Ami Colé,3685,4.75,8.0,0.14 oz / 4 g,Color,Glaze,clear with golden light-reflective minerals,"['Diisostearyl Malate, Octyldodecanol, Octyldodecyl Neopentanoate, Polybutene, Tridecyl', 'Trimellitate, Hydrogenated Polyisobutene, Dibutyl Lauroyl Glutamide, Dibutyl', 'Ethylhexanoyl Glutamide, Silica Dimethyl Silylate, Adansonia Digitata Seed Oil, Calcium', 'Sodium Borosilicate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tin Oxide,', 'Tocopherol, Titanium Dioxide (CI 77891).']",22.0,,,0,0,0,0,1,"['Vegan', 'Stick Formula', 'Clean at Sephora', 'Fragrance Free', 'Black Owned at Sephora', 'Cruelty-Free']",Makeup,Face,Highlighter,0,,,underrated
P503767,Skin-Enhancing Concealer,7103,Ami Colé,3551,4.6429,14.0,0.2 oz / 6 ml,Color,Rich 2.5,for rich skin with red undertones,"['Aqua (Water), Hydrogenated Lecithin, Isohexadecane, Isopropyl Myristate, Dimethicone, Dimethicone Crosspolymer, C18-36 Acid Glycol Ester, Glycerin, Propanediol, Adansonia Digitata Fruit Extract (Baobab Seed Extract), Hibiscus Sabdariffa Flower Extract, Cucurbita Pepo Seed Extract (Cucurbita Pepo (Pumpkin) Seed Extract), PEG-30 Dipolyhydroxystearate, Magnesium Sulfate, Citric Acid, Saccharide Isomerate, Sodium Citrate, Tocopheryl Acetate (Vitamin E), Silica, Phenoxyethanol, Ethylhexylglycerin, Caesalpinia Spinosa Fruit Extract, Kappaphycus Alvarezii Extract. May Contain (+/-) CI 77492 (Iron Oxides), CI 77491 (Iron Oxides), CI 77499 (Iron Oxides), CI 77499 (Iron Oxides).']",24.0,,,0,0,0,0,1,"['Vegan', 'Good for: Dark Circles', 'Clean at Sephora', 'Medium Coverage', 'Good for: Dark spots', 'Black Owned at Sephora']",Makeup,Face,Concealer,11,24.0,24.0,underrated
P503759,Ultra-Flex Clear Eyebrow Shaping Gel,7103,Ami Colé,2885,4.8889,9.0,0.18 oz / 5 ml,Color,Clear,,"['Water, VP/VA Copolymer, Alcohol Denat., Butylene Glycol, 1,2-Hexanediol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Musa Sapientum (Banana) Fruit Extract, Hibiscus Sabdariffa Flower Extract, Adansonia Digitata Seed Extract.']",20.0,,,0,0,1,0,1,"['Vegan', 'Clean at Sephora', 'Fragrance Free', 'Black Owned at Sephora', 'Cruelty-Free']",Makeup,Eye,Eyebrow,0,,,underrated
P504779,Desert Date Cream Blush & Lip Multistick,7103,Ami Colé,2858,5.0,4.0,0.19 oz / 5.5 g,Color,Hibiscus,berry,"['Octyldodecanol, Dicaprylyl Ether, Caprylic/Capric Triglyceride, Trihydroxystearin, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera/Cire De Candelilla, C10-18 Triglycerides, Microcrystalline Cellulose, Dilinoleic Acid/Propanediol Copolymer, Silica, Mica, Polyhydroxystearic Acid, Balanites Aegyptiaca Kernel Oil (Desert Date Oil), Adansonia Digitata Seed Oil, Hibiscus Sabdariffa Seed Oil, Tin Oxide, Tocopherol, Glycine Soja Oil, Benzyl Alcohol. May Contain/Peut Contenir: Titanium Dioxide (CI 7781), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 6 Lake (CI 15850).']",22.0,,,0,1,0,0,1,"['Natural Finish', 'Cream Formula', 'Clean at Sephora', 'Fragrance Free', 'Black Owned at Sephora', 'Cruelty-Free']",Makeup,Cheek,Blush,3,22.0,22.0,underrated
P404916,Soulfood Nourishing Hair Mask,6004,amika,152304,4.4028,1621.0,8 oz/ 250 mL,Size,8 oz/ 250 mL,,"['Water/Eau/Aqua, Cetyl Alcohol, Cetearyl Alcohol, Simmondsia Chinensis (Jojoba) Seed Oil, Panthenol, Behentrimonium Chloride, Dimethicone, Propylene Glycol, Hippophae Rhamnoides (Sea Buckthorn/Argousier) Seed Oil, Phenoxyethanol, Cetrimonium Chloride, Isopropyl Alcohol, Fragrance/Parfum, Ascorbic Acid, Citric Acid, Butylphenyl Methylpropional, Limonene, Hydroxycitronellal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde.']",32.0,,,0,0,0,0,0,"['Good for: Damage', 'Vegan', 'Community Favorite', 'Clean at Sephora', 'Good for: Dryness', 'Increases Shine']",Hair,Hair Styling & Treatments,Hair Masks,2,52.0,18.0,overrated
P393281,Perk Up Talc-Free Dry Shampoo,6004,amika,109463,4.4057,2179.0,5.3 oz/ 153 g,Size,5.3 oz/ 153 g,,"['Butane, Propane, Alcohol Denat. (Sd Alcohol 40-B), Oryza Sativa (Rice/Riz) Starch, Fragrance/Parfum, Disteardimonium Hectorite, Cyclopentasiloxane, Water/Eau/Aqua, Hippophae Rhamnoides (Sea Buckthorn/Argousier) Extract, Phenoxyethanol, Butylphenyl Methylpropional, Limonene, Hydroxycitronellal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Citronellol.']",28.0,,,0,0,0,0,0,"['Vegan', 'Good for: Volume', 'Clean at Sephora', 'All Hair Types', 'Without Sulfates SLS & SLES', 'Good for: Oily Scalp']",Hair,Hair Styling & Treatments,Dry Shampoo,2,34.0,15.0,overrated
P484025,Dream Routine Overnight Hydrating Hair Mask,6004,amika,62906,4.5027,561.0,3.3 oz / 100 mL,Size,3.3 oz / 100 mL,,"['Water/Eau/Aqua, Behentrimonium Methosulfate, Cetyl Alcohol, C13-15 Alkane, Hippophae Rhamnoides (Sea Buckthorn/Argousier) Fruit/Seed Oil, Hyaluronic Acid, Polyglutamic Acid, Spirulina Platensis (Blue Green Algae) Extract, Cocos Nucifera (Coconut) Water, Selaginella Lepidophylla (Rose of Jericho) Extract, Inonotus Obliquus (Mushroom) Extract, Rhodiola Rosea (Arctic Root) Extract, Eleutherococcus Senticosus (Siberian Ginseng) Root Extract, Rhaponticum Carthamoides (Maral) Root Extract, Glycerin, Caprylic/Capric Triglyceride, Guar Hydroxypropyltrimonium Chloride, Sodium Phytate, Propanediol, Glycereth-2 Cocoate, Ethylhexylglycerin, Potassium Sorbate, Butylene Glycol, Benzoic Acid, Sodium Benzoate, Phenoxyethanol, Fragrance/Parfum.']",32.0,,,0,0,0,0,0,"['Good for: Damage', 'Vegan', 'Hyaluronic Acid', 'Clean at Sephora', 'All Hair Types', 'Good for: Dryness']",Hair,Hair Styling & Treatments,Hair Masks,0,,,overrated
P426173,Mini Soulfood Nourishing Mask,6004,amika,47059,4.0766,235.0,3.3 oz/ 100 mL,Size,3.3 oz/ 100 mL,,"['Water/Eau/Aqua, Cetyl Alcohol, Cetearyl Alcohol, Simmondsia Chinensis (Jojoba) Seed Oil, Panthenol, Behentrimonium Chloride, Dimethicone, Propylene Glycol, Hippophae Rhamnoides (Sea Buckthorn/Argousier) Seed Oil, Phenoxyethanol, Cetrimonium Chloride, Isopropyl Alcohol, Fragrance/Parfum, Ascorbic Acid, Citric Acid, Butylphenyl Methylpropional, Limonene, Hydroxycitronellal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde.']",18.0,,,0,0,0,0,0,"['Good for: Damage', 'Vegan', 'Community Favorite', 'Clean at Sephora', 'Good for: Dryness', 'Increases Shine']",Mini Size,Hair,,0,,,overrated
P474810,The Kure Intense Bond Repair Hair Mask,6004,amika,44737,4.5346,159.0,8.4 oz/ 250 mL,Size,8.4 oz/ 250 mL,,"['Water/Aqua/Eau, Cetearyl Alcohol, Cetyl Alcohol, Isopropyl Myristate, Behentrimonium Chloride, Dimethicone, Glycerin, Panthenol, Hippophae Rhamnoides (Sea Buckthorn/Argousier) Fruit/Seed Oil, Borago Officinalis (Borage/Bourrache) Seed Oil, Mangifera Indica (Mango/Mangue) Seed Butter, Butyrospermum Parkii (Shea/Karite) Butter, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Hydrolyzed Quinoa, Tocopheryl Acetate, Cetrimonium Chloride, Magnesium Aluminum Silicate, Butylene Glycol, Bis-PCA Dimethicone, Disodium PEG-12 Dimethicone Sulfosuccinate, Aminomethyl Propanol, Chlorphenesin, BHT, Ethylhexylglycerin, Citric Acid, Isopropyl Alcohol, Phenoxyethanol, Benzyl Alcohol, Potassium Sorbate, Sodium Benzoate, Fragrance/Parfum, Benzyl Benzoate, Hydroxycitronellal, Limonene antistatic agent/agent antistatique.']",40.0,,,0,0,0,0,0,"['Good for: Damage', 'Vegan', 'Clean at Sephora', 'Without Phthalates', 'Good for: Dryness', 'Without Sulfates SLS & SLES']",Hair,Hair Styling & Treatments,Hair Masks,0,,,worth_it
P500747,Hydro Rush Intense Moisture Leave-In Conditioner with Hyaluronic Acid,6004,amika,37664,4.6388,335.0,6.7 oz / 200 mL,Size,6.7 oz / 200 mL,,"['Water/Eau/Aqua, Cetearyl Alcohol, Isopropyl Palmitate, Capryloyl Glycerin/Sebacic Acid Copolymer, Behentrimonium Chloride*, Diheptyl Succinate, Quaterenium-91, Persea Gratissima (Avocado/Avocat) Oil, Squalane, Hippophae Rhamnoides (Sea Buckthorn/Argousier) Fruit/Seed Oil, Brassica Campestris (Rapeseed/Colza) Seed Oil, Sesamum Indicum (Sesame/Sésame) Seed Oil, Cocos Nucifera (Coconut/Nuix de Coco) Oil, Sodium Hyaluronate, Polyglutamic Acid, Spirulina Platensis (Blue Green Algae /Algues Bleu-Verte) Extract, Cocos Nucifera (Coconut/Nuix de Coco) Water, Emblica Officinalis (Gooseberry/Groseille a Maquereau) Fruit Extract, Curcuma Longa (Turmeric) Root Extract, Butyrospermum Parkii (Shea/Karite) Butter, Leuconostoc/Radish Root Ferment Filtrate, Glycerin, Behentrimonium Methosulfate, PPG-3 Benzyl Ether Myristate, Guar Hydroxypropyltrimonium Chloride, Polyquaternium-37, Polyquaternium-73, Propylene Glycol Dicaprylate/Dicaprate, Polyquaternium-7, Ethylhexylglycerin, Tetrasodium Glutamate Diacetate, PPG-1 Trideceth-6, Sodium Hydroxide, Sodium Chloride, Isopropyl Alcohol, Citric Acid, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol, Fragrance/Parfum, Benzyl Benzoate, Hydroxycitronellal, Limonene. *Antistatic agent/agent antistatique.']",28.0,,,0,0,0,0,0,"['Vegan', 'Hyaluronic Acid', 'Hydrating', 'Clean at Sephora', 'Good for: Dryness', 'Cruelty-Free']",Hair,Hair Styling & Treatments,Leave-In Conditioner,0,,,worth_it
P404913,Un.Done Volume and Matte Texture Spray,6004,amika,36186,4.2243,749.0,5.3 oz,Size,5.3 oz,,"['Hydrofluorocarbon 152A, Butane, Alcohol Denat. (SD ALCOHOL 40-B), Disiloxane, VP/VA Copolymer, Oryza Sativa (Rice) Starch, Zeolite, Isobutane, Fragrance, Triethyl Citrate, Glycerin, Water, Hippophae Rhamnoides (Sea Buckthorn/Argousier) Extract, Phenoxyethanol, PEG/PPG-18/18 Dimethicone, Isopropyl Alcohol, Butylphenyl Methylpropional, Limonene, Hydroxycitronellal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Citronellol.']",29.0,,,0,0,0,0,0,"['Vegan', 'Good for: Volume', 'Clean at Sephora', 'All Hair Types', 'Matte Finish', 'Without Sulfates SLS & SLES']",Hair,Hair Styling & Treatments,Hair Styling Products,1,10.0,10.0,overrated
P442295,High Tide Deep Wave Hair Crimper,6004,amika,32711,4.0,176.0,,,,,,120.0,,,0,0,0,0,1,"['Good for: Volume', 'All Hair Types', 'Curl-Enhancing']",Hair,Tools,Curling Irons,0,,,overrated
P468627,The Kure Bond Repair Conditioner for Damaged Hair,6004,amika,31696,4.3292,161.0,9.2 oz / 275 mL,Size,9.2 oz / 275 mL,,"['Water/Aqua/Eau, Myristyl Alcohol, Propylene Glycol, Cetearyl Alcohol, Cetrimonium Chloride*, Hippophae Rhamnoides (Sea Buckthorn/Argousier) Fruit/Seed Oil, Borago Officinalis (Borage/Bourrache) Seed Oil, Mangifera Indica (Mango/Mangue) Seed Butter, Butyrospermum Parkii (Shea/Karite) Butter, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Aloe Barbadensis Leaf Juice, Glycerin, Hydrolyzed Quinoa, Aminomethyl Propanol, Bis-PCA Dimethicone, Butylene Glycol, C11-15 Pareth-7, C12-16 Pareth-9, Caprylyl Glycol, Decyl Oleate, Disodium PEG-12 Dimethicone Sulfosuccinate, Trideceth-12, Trimethylsiloxyamodimethicone, Citric Acid, Etidronic Acid, Lauryl Alcohol, Hydrogenated Palm Glycerides Citrate, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Cetyl Alcohol, Benzyl Alcohol, Tocopherol, Fragrance/Parfum, Benzyl Benzoate, Hydroxycitronellal, Limonene *antistatic agent/agent antistatique.']",28.0,,,0,0,0,0,0,"['Good for: Damage', 'Vegan', 'Clean at Sephora', 'All Hair Types', 'Good for: Dryness']",Hair,Shampoo & Conditioner,Conditioner,1,44.0,44.0,overrated
